[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  111.6       HEAVY       STABLE       HEAVY   53521.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  112.1       HEAVY   RECOVERING    MODERATE   51310.3    252       0      0    0.00ms      MICE    1.0ms    256    15
  112.6       HEAVY   RECOVERING    MODERATE   49331.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  113.1       HEAVY   RECOVERING    MODERATE   48966.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  113.6       HEAVY       STABLE       HEAVY   59948.9    229       0      0    0.00ms      MICE    1.0ms    256    15
  114.1       HEAVY       STABLE       HEAVY   56243.8    245       0      0    0.00ms      MICE    1.0ms    256    15
  114.6       HEAVY   RECOVERING    MODERATE   50912.2    246       0      0    0.00ms      MICE    1.0ms    256    15
  115.1       HEAVY   RECOVERING    MODERATE   49051.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  115.7       HEAVY   RECOVERING    MODERATE   44667.5    255       0      0    0.00ms      MICE    1.0ms    256    15
  116.2       HEAVY   RECOVERING    MODERATE   50921.2    253       0      0    0.00ms      MICE    1.0ms    256    15
  116.7       HEAVY       STABLE       HEAVY   56553.5    223       0      0    0.00ms      MICE    1.0ms    256    15
  117.2       HEAVY   RECOVERING    MODERATE   50429.1    250       0      0    0.00ms      MICE    1.0ms    256    15
  117.7       HEAVY   RECOVERING    MODERATE   46303.0    248       0      0    0.00ms      MICE    1.0ms    256    15
  118.2       HEAVY   RECOVERING    MODERATE   59515.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  118.7       HEAVY       STABLE       HEAVY   51692.1    239       0      0    0.00ms      MICE    1.0ms    256    15
  119.2       HEAVY       STABLE       HEAVY   59066.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  119.8       HEAVY       STABLE       HEAVY   51366.9    223       0      0    0.00ms      MICE    1.0ms    256    15
  120.3       HEAVY       STABLE       HEAVY   50358.9    235       0      0    0.00ms      MICE    1.0ms    256    15
  120.8       HEAVY   RECOVERING    MODERATE   50428.9    242       0      0    0.00ms      MICE    1.0ms    256    15
  121.3       HEAVY       STABLE       HEAVY   57544.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  121.8       HEAVY       STABLE       HEAVY   56991.4    229       0      0    0.00ms      MICE    1.0ms    256    15
  122.3       HEAVY       STABLE       HEAVY   50011.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  122.8       HEAVY   RECOVERING    MODERATE   48348.5    249       0      0    0.00ms      MICE    1.0ms    256    15
  123.3       HEAVY       STABLE       HEAVY   58194.6    231       0      0    0.00ms      MICE    1.0ms    256    15
  123.9       HEAVY   RECOVERING    MODERATE   50633.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  124.4       HEAVY       STABLE       HEAVY   56388.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  124.9       HEAVY   RECOVERING    MODERATE   48698.7    244       0      0    0.00ms      MICE    1.0ms    256    15
  125.4       HEAVY   RECOVERING    MODERATE   41344.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  125.9       HEAVY   RECOVERING    MODERATE   47341.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  126.4       HEAVY   RECOVERING    MODERATE   45340.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  126.9       HEAVY   RECOVERING    MODERATE   49806.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  127.4       HEAVY   RECOVERING    MODERATE   55361.2    224       0      0    0.00ms      MICE    1.0ms    256    15
  128.0       HEAVY   RECOVERING    MODERATE   50844.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  128.5       HEAVY       STABLE       HEAVY   53896.1    232       0      0    0.00ms      MICE    1.0ms    256    15
  129.0       HEAVY       STABLE       HEAVY   52295.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  129.5       HEAVY       STABLE       HEAVY   47680.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  130.0       HEAVY       STABLE       HEAVY   52718.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  130.5       HEAVY       STABLE       HEAVY   49706.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  131.0       HEAVY       STABLE       HEAVY   51039.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  131.5       HEAVY   RECOVERING    MODERATE   48184.3    252       0      0    0.00ms      MICE    1.0ms    256    15
  132.1       HEAVY   RECOVERING    MODERATE   48108.1    255       0      0    0.00ms      MICE    1.0ms    256    15
  132.6       HEAVY   RECOVERING    MODERATE   52648.5    239       0      0    0.00ms      MICE    1.0ms    256    15
  133.1       HEAVY       STABLE       HEAVY   56006.8    253       0      0    0.00ms      MICE    1.0ms    256    15
  133.6       HEAVY       STABLE       HEAVY   47813.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  134.1       HEAVY       STABLE       HEAVY   59650.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  134.6       HEAVY       STABLE       HEAVY   53046.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  135.1       HEAVY       STABLE       HEAVY   47350.5    251       0      0    0.00ms      MICE    1.0ms    256    15
  135.6       HEAVY       STABLE       HEAVY   52769.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  136.2       HEAVY   RECOVERING    MODERATE   45830.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  136.7       HEAVY       STABLE       HEAVY   58729.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  137.2       HEAVY   RECOVERING    MODERATE   52049.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  137.7       HEAVY   RECOVERING    MODERATE   52158.3    236       0      0    0.00ms      MICE    1.0ms    256    15
  138.2       HEAVY       STABLE       HEAVY   51999.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  138.7       HEAVY   RECOVERING    MODERATE   54924.5    248       0      0    0.00ms      MICE    1.0ms    256    15
  139.2       HEAVY       STABLE       HEAVY   46878.6    243       0      0    0.00ms      MICE    1.0ms    256    15
  139.7       HEAVY       STABLE       HEAVY   52187.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  140.3       HEAVY   RECOVERING    MODERATE   50442.8    229       0      0    0.00ms      MICE    1.0ms    256    15
  140.8       HEAVY   RECOVERING    MODERATE   47577.3    222       0      0    0.00ms      MICE    1.0ms    256    15
  141.3       HEAVY   RECOVERING    MODERATE   51373.9    250       0      0    0.00ms      MICE    1.0ms    256    15
  141.8       HEAVY       STABLE       HEAVY   64682.6    244       0      0    0.00ms      MICE    1.0ms    256    15
  142.3       HEAVY       STABLE       HEAVY   53448.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  142.8       HEAVY       STABLE       HEAVY   49887.3    236       0      0    0.00ms      MICE    1.0ms    256    15
  143.3       HEAVY       STABLE       HEAVY   61035.3    227       0      0    0.00ms      MICE    1.0ms    256    15
  143.8       HEAVY       STABLE       HEAVY   50032.2    250       0      0    0.00ms      MICE    1.0ms    256    15
  144.4       HEAVY       STABLE       HEAVY   55653.6    206       0      0    0.00ms      MICE    1.0ms    256    15
  144.9       HEAVY       STABLE       HEAVY   46908.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  145.4       HEAVY   RECOVERING    MODERATE   45526.8    229       0      0    0.00ms      MICE    1.0ms    256    15
  145.9       HEAVY   RECOVERING    MODERATE   50054.3    234       0      0    0.00ms      MICE    1.0ms    256    15
  146.4       HEAVY   RECOVERING    MODERATE   50439.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  146.9       HEAVY   RECOVERING    MODERATE   51362.4    244       0      0    0.00ms      MICE    1.0ms    256    15
  147.4       HEAVY   RECOVERING    MODERATE   46646.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  147.9       HEAVY   RECOVERING    MODERATE   63600.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  148.5       HEAVY       STABLE       HEAVY   57215.5    244       0      0    0.00ms      MICE    1.0ms    256    15
  149.0       HEAVY       STABLE       HEAVY   52584.5    253       0      0    0.00ms      MICE    1.0ms    256    15
  149.5       HEAVY       STABLE       HEAVY   47180.7    234       0      0    0.00ms      MICE    1.0ms    256    15
  150.0       HEAVY       STABLE       HEAVY   53460.8    255       0      0    0.00ms      MICE    1.0ms    256    15
  150.5       HEAVY       STABLE       HEAVY   51356.8    218       0      0    0.00ms      MICE    1.0ms    256    15
  151.0       HEAVY   RECOVERING    MODERATE   50041.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  151.5       HEAVY   RECOVERING    MODERATE   50050.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  152.0       HEAVY   RECOVERING    MODERATE   51353.6    241       0      0    0.00ms      MICE    1.0ms    256    15
  152.6       HEAVY   RECOVERING    MODERATE   54562.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  153.1       HEAVY       STABLE       HEAVY   54463.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  153.6       HEAVY   RECOVERING    MODERATE   45866.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  154.1       HEAVY       STABLE       HEAVY   50736.6    226       0      0    0.00ms      MICE    1.0ms    256    15
  154.6       HEAVY   RECOVERING    MODERATE   48617.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  155.1       HEAVY   RECOVERING    MODERATE   47500.2    253       0      0    0.00ms      MICE    1.0ms    256    15
  155.6       HEAVY       STABLE       HEAVY   55591.1    227       0      0    0.00ms      MICE    1.0ms    256    15
  156.1       HEAVY   RECOVERING    MODERATE   49037.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  156.7       HEAVY   RECOVERING    MODERATE   53586.7    230       0      0    0.00ms      MICE    1.0ms    256    15
  157.2       HEAVY   RECOVERING    MODERATE   47551.9      0       0      0    0.00ms      MICE    1.0ms    256    15
  157.7       HEAVY       STABLE       HEAVY   52201.8    250       0      0    0.00ms      MICE    1.0ms    256    15
  158.2       HEAVY       STABLE       HEAVY   53558.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  158.7       HEAVY       STABLE       HEAVY   50570.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  159.2       HEAVY       STABLE       HEAVY   51284.0    251       0      0    0.00ms      MICE    1.0ms    256    15
  159.7       HEAVY   RECOVERING    MODERATE   46482.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  160.2       HEAVY   RECOVERING    MODERATE   41839.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  160.8       HEAVY   RECOVERING    MODERATE   53002.2    225       0      0    0.00ms      MICE    1.0ms    256    15
  161.3       HEAVY       STABLE       HEAVY   62225.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  161.8       HEAVY       STABLE       HEAVY   47730.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  162.3       HEAVY   RECOVERING    MODERATE   49166.9    229       0      0    0.00ms      MICE    1.0ms    256    15
  162.8       HEAVY       STABLE       HEAVY   52777.1    239       0      0    0.00ms      MICE    1.0ms    256    15
  163.3       HEAVY       STABLE       HEAVY   49180.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  163.8       HEAVY       STABLE       HEAVY   47529.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  164.3       HEAVY       STABLE       HEAVY   56456.5    245       0      0    0.00ms      MICE    1.0ms    256    15
  164.9       HEAVY       STABLE       HEAVY   55386.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  165.4       HEAVY   RECOVERING    MODERATE   49739.2    222       0      0    0.00ms      MICE    1.0ms    256    15
  165.9       HEAVY   RECOVERING    MODERATE   47861.0    226       0      0    0.00ms      MICE    1.0ms    256    15
  166.4       HEAVY   RECOVERING    MODERATE   45574.6    220       0      0    0.00ms      MICE    1.0ms    256    15
  166.9       HEAVY   RECOVERING    MODERATE   45379.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  167.4       HEAVY   RECOVERING    MODERATE   44954.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  167.9       HEAVY   RECOVERING    MODERATE   57544.6    249       0      0    0.00ms      MICE    1.0ms    256    15
  168.4       HEAVY       STABLE       HEAVY   54570.2    249       0      0    0.00ms      MICE    1.0ms    256    15
  169.0       HEAVY       STABLE       HEAVY   55982.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  169.5       HEAVY       STABLE       HEAVY   48056.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  170.0       HEAVY       STABLE       HEAVY   46179.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  170.5       HEAVY       STABLE       HEAVY   53122.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  171.0       HEAVY       STABLE       HEAVY   51803.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  171.5       HEAVY       STABLE       HEAVY   49616.5    236       0      0    0.00ms      MICE    1.0ms    256    15
  172.0       HEAVY   RECOVERING    MODERATE   44980.2    225       0      0    0.00ms      MICE    1.0ms    256    15
  172.5       HEAVY   RECOVERING    MODERATE   47426.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  173.0       HEAVY   RECOVERING    MODERATE   54353.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  173.6       HEAVY   RECOVERING    MODERATE   45654.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  174.1       HEAVY       STABLE       HEAVY   51879.4    250       0      0    0.00ms      MICE    1.0ms    256    15
  174.6       HEAVY   RECOVERING    MODERATE   46362.4    248       0      0    0.00ms      MICE    1.0ms    256    15
  175.1       HEAVY   RECOVERING    MODERATE   45083.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  175.6       HEAVY   RECOVERING    MODERATE   51048.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  176.1       HEAVY   RECOVERING    MODERATE   45761.9    229       0      0    0.00ms      MICE    1.0ms    256    15
  176.6       HEAVY   RECOVERING    MODERATE   46389.5    253       0      0    0.00ms      MICE    1.0ms    256    15
  177.1       HEAVY       STABLE       HEAVY   54738.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  177.7       HEAVY   RECOVERING    MODERATE   47455.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  178.2       HEAVY       STABLE       HEAVY   46144.4    237       0      0    0.00ms      MICE    1.0ms    256    15
  178.7       HEAVY       STABLE       HEAVY   50637.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  179.2       HEAVY       STABLE       HEAVY   49599.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  179.7       HEAVY       STABLE       HEAVY   57118.5    232       0      0    0.00ms      MICE    1.0ms    256    15
  180.2       HEAVY       STABLE       HEAVY   51125.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  180.7       HEAVY       STABLE       HEAVY   40232.8    239       0      0    0.00ms      MICE    1.0ms    256    15
  181.2       HEAVY   RECOVERING    MODERATE   49106.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  181.8       HEAVY   RECOVERING    MODERATE   54158.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  182.3       HEAVY       STABLE       HEAVY   48234.8    224       0      0    0.00ms      MICE    1.0ms    256    15
  182.8       HEAVY       STABLE       HEAVY   51187.9    237       0      0    0.00ms      MICE    1.0ms    256    15
  183.3       HEAVY   RECOVERING    MODERATE   47887.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  183.8       HEAVY   RECOVERING    MODERATE   39254.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  184.3       HEAVY   RECOVERING    MODERATE   48966.6    224       0      0    0.00ms      MICE    1.0ms    256    15
  184.8       HEAVY       STABLE       HEAVY   53046.2    254       0      0    0.00ms      MICE    1.0ms    256    15
  185.3       HEAVY       STABLE       HEAVY   55218.5    245       0      0    0.00ms      MICE    1.0ms    256    15
  185.9       HEAVY       STABLE       HEAVY   50713.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  186.4       HEAVY       STABLE       HEAVY   53615.7    237       0      0    0.00ms      MICE    1.0ms    256    15
  186.9       HEAVY       STABLE       HEAVY   47890.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  187.4       HEAVY       STABLE       HEAVY   56496.4      0       0      0    0.00ms      MICE    1.0ms    256    15
  187.9       HEAVY       STABLE       HEAVY   53953.0    248       0      0    0.00ms      MICE    1.0ms    256    15
  188.4       HEAVY       STABLE       HEAVY   53487.4    223       0      0    0.00ms      MICE    1.0ms    256    15
  188.9       HEAVY       STABLE       HEAVY   51951.1    235       0      0    0.00ms      MICE    1.0ms    256    15
  189.4       HEAVY   RECOVERING    MODERATE   50551.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  190.0       HEAVY       STABLE       HEAVY   54648.0    244       0      0    0.00ms      MICE    1.0ms    256    15
  190.5       HEAVY   RECOVERING    MODERATE   47166.4    253       0      0    0.00ms      MICE    1.0ms    256    15
  191.0       HEAVY   RECOVERING    MODERATE   44534.9    228       0      0    0.00ms      MICE    1.0ms    256    15
  191.5       HEAVY   RECOVERING    MODERATE   42993.2    221       0      0    0.00ms      MICE    1.0ms    256    15
  192.0       HEAVY   RECOVERING    MODERATE   45552.0    241       0      0    0.00ms      MICE    1.0ms    256    15
